reviewId,userName,review,score,clean_text,word_count,char_count
06a20a79-1bcb-47c6-be06-d0de191f6491,Gulam Ahmad,good service,3,good service,2,12
2b398eb5-2113-462b-a1c1-c25320f48a13,Manish Kumar,excellent service by irctc application,2,excellent service irctc application,4,35
a0fb687d-9561-4f83-a3b2-1d1632b70228,RAHUL KUMAR,good 👍,5,good,1,4
98a874b3-c1b2-4c3a-b807-fce803ff19c6,Nadeem Sk,unable to Delink aadhar from personal userid as I want to do kyc in agent id please help,1,unable delink aadhar personal userid want kyc agent id please help,11,66
0add9b98-532c-4816-9e17-4fb4301e5413,Indrajeet Kumar,very good nice work application,5,good nice work application,4,26
d2cb8ab7-c8db-4849-87cc-f51bbc4e1f85,Dnyaneshwar Mule,it's working as expected. Best railway ticket booking app.,4,working expected best railway ticket booking app,7,48
d216b482-3fef-4394-bde4-1f894d061d98,Shoaib khan,nais,5,nais,1,4
a9345d47-3d6d-4942-a6ec-b9880a74de7b,vivek dubey,best and trusted application for railway ticket's booking and it's faster then other applications also.,5,best trusted application railway ticket booking faster application also,9,71
d5a275a4-77a0-4a4a-ad0c-3ce5861f8c12,Mukesh RAJ NSS CRICKETS,Good 😊😊💯 but sometimes not working properly tatkal ticket time,5,good sometimes working properly tatkal ticket time,7,50
cb926784-710e-4b7e-bb33-86b63d1233b5,Saket Patil,nice application for booking train tickets,4,nice application booking train ticket,5,37
74459ec2-76f3-45f4-9d02-ab4aaf7886da,upendra yadav,What irony when you using this app from past two year and suddely user not found and unable to Geneate OTP to reset your password when user ID number is avilaviable in IRCTS server then why not OTP generated that why Most Irritating App in any history of Railway app bakwass iRCSt wale kaamchor ho chuke hai not able to make a simple app,1,irony using app past two year suddely user found unable geneate otp reset password user id number avilaviable ircts server otp generated irritating app history railway app bakwass ircst wale kaamchor ho chuke hai able make simple app,38,233
94bc43d4-a85b-4d44-9260-1f999fff5fd3,Govind Ekta Tech hindi,superb,5,superb,1,6
ef0ea915-acca-4694-a97f-593b5f55af6b,Rajendra Yadav,excellent,5,excellent,1,9
f4c7b739-b291-4286-b578-4c823347e0fc,Rajeshwar Pratap,एकदम बकवास APP है जब सबसे ज्यादा जरूरत पड़ती है उसी समय यह काम नहीं करता है। और तत्काल टिकट करते समय तो बिल्कुल कम नहीं करता,1,app,1,3
36b26495-bbbf-4349-87f8-206c377e7350,MOHD AFSAR,good,5,good,1,4
d70882f6-0ee8-4cfc-b757-1e8e647ee594,Vinod chavan,ewallet not add fund,1,ewallet add fund,3,16
1d249b56-0dcf-4a1b-a89f-f750689fd26c,Soumick Dbl,good experience.,5,good experience,2,15
1a5bd513-e525-45a2-a48b-d288114cfdde,Junaid Khan,good,4,good,1,4
d387820c-1501-444c-b03e-ec7933af69cc,Md Aquil Hasan,good,5,good,1,4
75a463e5-ba6d-4839-9682-dbfffd80818e,Jitendrasinh Chauhan,during tatkal booking app not working properly,1,tatkal booking app working properly,5,35
472ca882-c2b2-416f-b277-218d41fce0cc,Rehan Hossain,worst app ever. so many depends on it . So much money they are taking. still such bad services,1,worst app ever many depends much money taking still bad service,11,63
69f5ab9d-8804-400b-9ab3-61e4527daa4b,Prateek Pilaniwala,loyalty points redemption option not showing in App,1,loyalty point redemption option showing app,6,43
aef12471-d5db-4cf0-ac2d-e7504a5a109d,raj dev,worst app ever created,1,worst app ever created,4,22
9c91e099-4a4d-42aa-927e-9742e8dd99bd,Mukaddar Ali,ok,4,ok,1,2
b7312944-bea5-4267-869f-8e46ea3effaa,Vivek Kumar,Very pathetic app despite of several complaints irctc hasn't unblocked my account. 😡,4,pathetic app despite several complaint irctc hasnt unblocked account,9,68
49e581c5-2010-4392-877e-0e19737f7908,Kalpana Wagh,didn't get my 3 ticket refund like seriously 3rd class app,1,didnt get ticket refund like seriously rd class app,9,51
3d3e4990-96d2-4c98-b12b-d9e97c36c116,Shubhangi Bhange,my experience very bad kam se kam family dekh kr to seat do aged persons hai husband wife hai ye to dekho do alag alag coach me seat de di wo bhi side upper do bar ticket cancel krke banai fir bhi same seat no. diya charge cut kiye wo alag i have bad experience,1,experience bad kam se kam family dekh kr seat aged person hai husband wife hai ye dekho alag alag coach seat de di wo bhi side upper bar ticket cancel krke banai fir bhi seat diya charge cut kiye wo alag bad experience,43,218
1a8fba82-a386-4021-97bb-bc14e4b88dd9,dnyaneshwar khiste,very good👌,5,good,1,4
132018c0-b71c-4b2e-866d-557ca4888197,Rajesh Maurya,"I tried to authenticate my Addhar but every time showing, unable to process",1,tried authenticate addhar every time showing unable process,8,59
b87c9778-4067-40da-981e-0cf347ff5051,ArjunNareshji Rebari,good 👍,5,good,1,4
621ee4db-6c02-4e2b-a675-4c75489f6a65,Ankit Kumar,World Worst app,5,world worst app,3,15
7db4e398-df92-451a-8ee5-c85dd0b805a9,bhavesh raghuvir,app not working properly in login,1,app working properly login,4,26
20558147-8b3d-4ab1-b182-7c20a6875ea6,vinod Kumar,jab bhi kholo to update mangega our ticket nahi ho payega,1,jab bhi kholo update mangega ticket nahi ho payega,9,50
005d3b57-6639-4be5-b2d2-4befd99bb1bc,Mohd Arif,"The IRCTC app is not working properly during Tatkal ticket booking — it keeps showing errors or not loading at all. Also, my brother’s IRCTC ID has been suspended without any clear reason, and we haven’t received any response or help from support for many days. Please look into these issues and fix them as soon as possible . I don't know how a middle class family take ticket at the time of emergency. This is disappointing for me . Please check it out.",3,irctc app working properly tatkal ticket booking keep showing error loading also brother irctc id suspended without clear reason havent received response help support many day please look issue fix soon possible dont know middle class family take ticket time emergency disappointing please check,44,295
12558ba0-e1a9-44db-9783-e80b38df3ab8,LOKESH AHIRWAR,Great irctc aap,5,great irctc aap,3,15
bc2343c7-f514-4149-bc0e-4bd46dbac430,Pankaj Kumar,very good aap no extra charge ticket booking,5,good aap extra charge ticket booking,6,36
8674281b-1d56-4309-83fe-9f0463a167d5,Manjay Singh,tatkal booking time par paisa deduct hua but TQWL 62 ho gya please batayeye kaise tatkal ticket book kru.,5,tatkal booking time par paisa deduct hua tqwl ho gya please batayeye kaise tatkal ticket book kru,17,97
241dca3e-09ad-418d-a967-7643fa2b503e,dileep_k _shukla,Log in problem now a days,5,log problem day,3,15
1b1b638e-4d18-4b89-82af-b3e02f40a3b4,Vivek Keshari,better,4,better,1,6
c167f4ba-057f-47a5-97fc-1ecdbbd38195,Mahesh,"government employees taking salary should have some dignity to work on the app glitches. App is used by millions and it gets struck at validating pin, tickets get autoclosed. Uninstalled, reinstalled app cleared cache still the same. Have some dignity for taking salary and feeding your families.",1,government employee taking salary dignity work app glitch app used million get struck validating pin ticket get autoclosed uninstalled reinstalled app cleared cache still dignity taking salary feeding family,29,207
a7c8a3e8-d616-4f14-9b21-501a3d7044c5,Nibedita Prusti,"always getting issues while booking tatkal tickets, also there is a lot of wallet issues. It's always asking for upgrade within a week.",1,always getting issue booking tatkal ticket also lot wallet issue always asking upgrade within week,15,98
8adbd334-445a-4002-89fd-96944dd4c4ff,Raghvendra Shukla,very helpful and easy to operate,5,helpful easy operate,3,20
99ca7ab1-f3ef-4971-aac9-f6bb578e946c,krish gamer,thanku,5,thanku,1,6
c60f6bb6-0f37-44e4-a5d0-acade8cd74e5,Devendra Bishnoi,"Dear Technical Support Team, the app is good and works smoothly. Some observations are as follows: 1. The option to view reservation charts for the chart vacancy is not available in the app itself; 2. The option to download and print tickets after the completion of the journey is not working smoothly and shows error; 3. There should also be the option to withdraw the balance from the R-wallet to its original source. These changes should be made.",3,dear technical support team app good work smoothly observation follows option view reservation chart chart vacancy available app option download print ticket completion journey working smoothly show error also option withdraw balance rwallet original source change made,37,269
6b36cc78-f6dd-4c02-be16-5199b7294b94,Sekh Sahrukh Ali,Disgusting Application,1,disgusting application,2,22
981f77c9-1234-48a8-a0c3-7afe6abce8a0,Sumit Randhave,good,5,good,1,4
8605c169-7b9c-4fe1-9ff4-c9c37e163116,navnit patidar,Good,5,good,1,4
6cb38b07-cccb-483e-bee7-5a118c79ecbe,Sabir Alam,happy,5,happy,1,5
5dc739f1-0c98-4022-af5f-366de91b4492,Ahmed Malik,Nice,5,nice,1,4
2591908a-2b93-48f0-8fd2-b2e855f6f8ff,MR. BHARAT,awesome,5,awesome,1,7
29fd944d-0f2f-46fa-89cd-54cf1ce3c973,Ankit Patel,nice,5,nice,1,4
ec5c6469-0f33-4587-88e9-d159405636e3,Chandan Mandal,i took tatkal ticket my money deducted but it was automatically cancel if i not get confirm ticket so i did not get but money was deducted not credited in my bank account i complain 100 times but they said talk to bank when i talk to bank they said talk to irctc and like this it almost 5 month done did not get my money this is how theh help passenger.,1,took tatkal ticket money deducted automatically cancel get confirm ticket get money deducted credited bank account complain time said talk bank talk bank said talk irctc like almost month done get money theh help passenger,35,222
f18c09ea-a190-40d4-96b4-b65d73d080d1,arvind kumar,good,5,good,1,4
e8d23fe8-847d-4b8e-9577-c5019080daae,Vj Singh,useless tdr facilities,1,useless tdr facility,3,20
8a153696-f8c5-4ec1-93b9-a4b21d297998,Bharat murmu,good apps ....,5,good apps,2,9
b94230f0-d557-46dd-88d6-e4830e94ff39,ANUJ KUMAR,very good app irctc,5,good app irctc,3,14
8cc91b8c-8e92-49b0-9613-e2090293b522,Nikhil Nadkar,very good,5,good,1,4
706d0eaa-cc8d-4c9a-9cc9-6d54a78b526d,Shrikrishna Joshi,"Majority of times, while booking Tatkal tickets, Rail Connect app is not allowing login and remains in stage validating PIN. It logs out even after trying several times. Login happens only after all tatkal tickets get booked by others/agents. Very Disappointing App. Railway must look this aspect if somebody from app handlers /controllers may indulged with fraudulent activites or working for illegal gains.",1,majority time booking tatkal ticket rail connect app allowing login remains stage validating pin log even trying several time login happens tatkal ticket get booked othersagents disappointing app railway must look aspect somebody app handler controller may indulged fraudulent activites working illegal gain,43,307
d80ea43d-3024-47c5-bc5e-eee7934bdd1c,Aniket Thakre,Too slow Takes time to log in most of the times not able to log in,1,slow take time log time able log,7,32
52d80085-c140-4e46-a4c7-f3c2eede48fb,Amitkumar Sharma,nice,5,nice,1,4
c1ec1582-616a-4fd4-8516-057a121a7438,Bilal Patel,Good,5,good,1,4
0e93f891-2b5d-4c27-9195-549945c6744c,Srinivas Jangala,good,5,good,1,4
1d2dd6d2-bd66-4dfa-84b7-c8faca8566dc,Mukesh Kumar,not getting a refund amount of failure transaction.,1,getting refund amount failure transaction,5,41
76cf50ac-434b-4630-a701-575c2184aba1,Anjusha,good experience,5,good experience,2,15
87d69531-4235-4bb2-90f5-a5dbeb97a0c6,Bijoy Ghosh,very nice,5,nice,1,4
b236cae3-5121-4655-ac18-01fbaa57bf9c,Mahesh H,nice,5,nice,1,4
07c514e3-20b5-41cd-9229-95b8d61847ec,Sanjay Singh,xlent,5,xlent,1,5
fc1fdcde-8e5b-4de9-88d3-c108ad88e610,Trilochan Prasad Panda,only app for booking railway ticket kyoki baki to sab direct Esme he aane ko bolte hai,5,app booking railway ticket kyoki baki sab direct esme aane ko bolte hai,13,71
cc59c4fc-b563-4189-a4ff-a169c2b344e9,Dr Suman Tikait,Excellent App,5,excellent app,2,13
cf09cd06-c988-4460-8786-311415e9606f,pratik meharchandani,worst app experince ever seen,1,worst app experince ever seen,5,29
bcfc64b7-dc2c-47c6-a4bc-ca73ce0ee1a5,Jitendra Singh,"Payment Debited but ticket not booked, showing Error of Food selection , But Food option not showing any where.",1,payment debited ticket booked showing error food selection food option showing,11,78
7b36f38c-cd78-44b2-baf7-1dd40a5971a8,Rahul Kr Mandal,very buggy application,1,buggy application,2,17
329d7c9c-5d9d-4b2e-a5f9-6c75fed919dd,manoj Kumar,good,5,good,1,4
7400ee45-37b1-47f7-9319-ea23e8f39dae,EJ,Do it more smoothly and faster,3,smoothly faster,2,15
3513de5a-6f80-41e1-bfe7-55c3d94438d0,Abhishek Tete,Can't link to upi apps while payment due to which money gets deducted and no tickets are booked.,1,cant link upi apps payment due money get deducted ticket booked,11,63
ae771596-4905-410e-b330-a5e6b4fec5a0,Senthil Kumar,not working in irctc what reson please clear,1,working irctc reson please clear,5,32
30b99563-8619-49d1-b926-0bc6bde25e4f,shalini mehta,while booking tatkal ticket maximum time amount deducted ticket & TQWL come and then no ticket get confirms . Then as per rule ticket gets auto cancelled and amount that we get refund is also less than what actual deducted why so ? Also amount refunded in wallet but no option for redemption to account from where we have deposited money. As when I booked ticket amount so about 4000 and it is unusable now for me as it will take around 6-7 months to use this amount. what if I am need of this money,1,booking tatkal ticket maximum time amount deducted ticket tqwl come ticket get confirms per rule ticket get auto cancelled amount get refund also less actual deducted also amount refunded wallet option redemption account deposited money booked ticket amount unusable take around month use amount need money,46,306
172d2967-248c-4e4a-a9ea-bf8fbcf35588,Ansari Ansari,worst app,1,worst app,2,9
f97c5ff2-3c61-44ed-8a65-a5cb2bd3e2d8,nitin Bundela,"This app is one of the worst in entire human history, when gov. want revenge then make this type of app , last 1 month iam trying to update my aadhar details, they only allow 2 update in 1 day but the detail still not updated",1,app one worst entire human history gov want revenge make type app last month iam trying update aadhar detail allow update day detail still updated,25,146
5a8a786f-8d23-4bc5-b2c7-cfb064483509,SUNIL KUMAR,good,5,good,1,4
003881f7-bd13-407e-a408-38cf2da2edcc,Ranjeet Kumar,redesign,3,redesign,1,8
8b732069-707b-4440-acde-851737cfe57e,Aman Yadav,good aap,5,good aap,2,8
16ab567a-6139-442f-95a5-898816c21090,lavkush prajapati,Kaisa app hai..ticket book krne ke time logout kr deta hai.. Tatqal ticket book ke time pr ticket refresh hoti hi nhi... Aur jab payment krne jao tb unable to service aa jata hai.. Wrost app for ticket booking,1,kaisa app haiticket book krne ke time logout kr deta hai tatqal ticket book ke time pr ticket refresh hoti hi nhi aur jab payment krne jao tb unable service aa jata hai wrost app ticket booking,37,193
d8bcdb26-9f79-419a-bfe5-8b52e29f9196,aasil king,verey useful app normal ticket but tatkal tickets not confirm,5,verey useful app normal ticket tatkal ticket confirm,8,52
2795e39d-ed6a-442f-ab16-624200121760,Koushik naha,help full app,5,help full app,3,13
62d3e0e8-71ef-4e2a-bbb0-9b5e7a523821,rajnish ranjan,better,5,better,1,6
3b32a237-e7c7-433e-9c38-155b9f739450,Gaibusab Kudachi,all right is good,5,right good,2,10
d0d8d1e4-cf30-4ea6-8e57-a475eaac2443,Amit Sehrawat,bad application,1,bad application,2,15
7ec3c394-4638-42f2-bd0c-7b583882c1af,Ravi Saradhi,confirm tkt app is better than irctc app,3,confirm tkt app better irctc app,6,32
660782ef-dc99-4e7c-8fb2-cc87c5f2dbe8,Chandan Prasad,"Not able to Authenticate Aadhar, first it is not able to send OTP and after three attempts it pops a message aadhar limit has been exhausted please try tomorrow",5,able authenticate aadhar first able send otp three attempt pop message aadhar limit exhausted please try tomorrow,17,113
5c6e7557-676e-4aeb-bf18-3705065a7b77,AMARDEEP KUMAR,very good app The Rail Service and other services,5,good app rail service service,5,29
a8679604-8d67-4119-b287-4c83842ef1a8,Aartho Rathia,amezing 🥰,5,amezing,1,7
c1bc5b6d-f48d-4469-a153-a3bccd4262bc,Mansukh Sandha,agent buy tickets and normal citizens do not get tickets in season,1,agent buy ticket normal citizen get ticket season,8,49
1729283b-80c4-4284-b801-1580d1bf6bb7,Pradip Dokania,Very Good,5,good,1,4
696cbcb8-e2e5-4868-8909-baf2ca102e25,SADAR FAHEEM,Very very problems Kal night ko Maine uninstall Kar ke Phir se install Kiya Sirf ek bar open Hua tha phir uske baad open hi Nahi Ho Raha hai very bad 😞,1,problem kal night ko maine uninstall kar ke phir se install kiya sirf ek bar open hua tha phir uske baad open hi nahi ho raha hai bad,28,133
fcff051b-8165-40c2-a42e-26609f73528b,SAmkit PArikh JAin,"आधार ऑथेंटिकेशन नहीं हो रहा है, कितनी ही बार ट्राई कर लिया । कृपया अपडेट करें।",4,,0,0
46ffe488-d91d-47d4-98bb-a8828f2affdd,rajani pal,very bad app every time server problem is there,1,bad app every time server problem,6,33
7a329f48-47ba-4dfa-b6c1-0fd1536d0146,Radhey Radhey,Behtar suvidha ke liye ek behtar plate for h,5,behtar suvidha ke liye ek behtar plate h,8,40
816d8021-9c35-4f17-adf5-1e2fe6c2753c,Atul Kumar,good working,5,good working,2,12
c992031a-3f60-4953-b0e5-4f7ed10a5983,akhilesh kumar,Need to work with..,2,need work,2,9
4d6a4cb2-b0f1-4bf8-94ef-081f5db909fe,KR Jyani,need improvement,3,need improvement,2,16
c647ce40-51e1-41c3-8a56-9ba2fd286e53,Praakash Rawal,best app,5,best app,2,8
072aa99e-55f3-41b3-89a3-836271e6b9a6,manish chauhan,worst app. please sharm kro ek app nhi chala sakte achhe se,1,worst app please sharm kro ek app nhi chala sakte achhe se,12,58
96e7a6fa-27f3-4d08-ae57-912ec6978909,R P,thanks IRCTC,4,thanks irctc,2,12
485a50bc-15ec-4883-9c3b-8d15cc9883d9,uday pratap,very bad,1,bad,1,3
6ee59f92-86ba-4d97-90c8-3f468c611cae,Sukhdass,very well good working,5,well good working,3,17
4f9628d3-1147-4a6f-9a4e-a0e84da0d008,Jiwan Singh,perfect,5,perfect,1,7
61366deb-be98-423c-bcaf-5e64aebbf9d0,Ravi Sen,excellent application,5,excellent application,2,21
9c1bebb7-515c-434d-a91d-f6137b359442,GOSWAMI PAWAN GIRI,very good and beautiful app,5,good beautiful app,3,18
ee75818d-7b79-495a-99ab-cc6b0e52183d,Razz Maji,very good apps,5,good apps,2,9
e87b43b6-7d73-4e37-8ebf-73faa73f5081,Anil Chaudhary,excellent app,5,excellent app,2,13
0c6dfc98-33d9-4bba-8ad7-63d6bbeca907,Voice of Rockson blinton,nice app,5,nice app,2,8
4838e169-fa20-4035-a167-502f40bb06c4,Juber Ansari,easy to use the app,5,easy use app,3,12
8eda4307-ccdc-4958-beaf-37bf5d4ae429,jayhind gautam,achha hai,5,achha hai,2,9
b9eae915-4588-473a-9b80-03bd9d817ca6,Adarsh Dwivedi,best aa app for ticket booking,5,best aa app ticket booking,5,26
846ab56b-777c-4f67-90c4-aeacafabfe84,C.B. Tokekar,Its good to use.,4,good use,2,8
93ea5501-f15e-4ba1-8e1a-cfb3150c141c,Reyaj Khan,nice,5,nice,1,4
d5282918-1b16-441f-8fda-3b5aafd08599,Veeresh B,very bad performance right now,1,bad performance right,3,21
5cdc28ee-92ad-4200-a9e7-35711d458cbd,Arun Singh,good,5,good,1,4
e61b91a1-421d-4ba1-adb2-df3041ae0151,Roshan Murmu,"Dear IRCTC Team, I am writing to share my disappointment with the recent experience using the IRCTC app. The app has several issues that make it difficult and frustrating to use: The app is very slow and often takes too long to load pages. It crashes frequently, especially during ticket booking and payment. The user interface is confusing and not user-friendly. Payment failures happen often, and the refund process is also sloww tatkl ticket are also so much difficult cut very bad exp",1,dear irctc team writing share disappointment recent experience using irctc app app several issue make difficult frustrating use app slow often take long load page crash frequently especially ticket booking payment user interface confusing userfriendly payment failure happen often refund process also sloww tatkl ticket also much difficult cut bad exp,51,351
41f52571-8d0c-4ca5-b1b1-2544a08a16f7,Mr deepu Kumar,very late performance,2,late performance,2,16
31fcf14e-22ac-417b-91ff-1d50102a4d35,B R Patel,"es application OTP बहुत आते है, वो थोड़े कम किए jaye",1,e application otp jaye,4,22
a38396ad-92cd-46be-b5aa-a1f24024779d,Mukesh Vlogs,Just don't show Ads in this app. Millions of people use this because it's a government app so what's the need of Ads.Just do one thing i.e. Ads free IRCTC App for the people. It's a request.,2,dont show ad app million people use government app whats need adsjust one thing ie ad free irctc app people request,21,115
f3fbf930-0355-4267-98d7-62e1aa0fca59,Dhiraj Roy,wow 😮,5,wow,1,3
910ee662-2e9b-421b-852d-82f7a84a8a48,Girjesh sharma gks chak dumariya gks,not a bad app,4,bad app,2,7
3bc4d3d7-cb45-4619-b86c-715ce9a9deda,Saibal Chowdhury,Why food is mandatory? Earlier there was option of No Food. Kindly look into it.,3,food mandatory earlier option food kindly look,7,46
3518168e-9096-4dd5-8dae-286e495a4663,Sana Khan,thenk you 👍 irctc,5,thenk irctc,2,11
f7bf9343-073b-4116-ae53-01876c760c67,Aman verma,"what a waste app unable to authenticate my adhaar and the population of the country sucks, like you can't even have 10 minutes for booking tickets cuz all will get sold out.its still the same after a week, when will this be fixed",1,waste app unable authenticate adhaar population country suck like cant even minute booking ticket cuz get sold outits still week fixed,21,134
20bb7d80-a90f-4995-82b7-73ab26e5e496,Sandeep Singh,train not going properly on time 😡,1,train going properly time,4,25
c84bfcf6-e562-4315-af97-85e48db0b1aa,Mr. ShαìҜh,good service,5,good service,2,12
2e9c719e-a161-4471-8b06-10bcaf9fe9b8,MD ABSAR ALAM,good,5,good,1,4
220afa6a-4da6-4be1-85c9-24da09a7e00e,suvankar Dey,good 👍,5,good,1,4
70ed5223-c715-43ba-a3c0-1b7601a5e3cf,muhd Shahinoor,bahut accha hi,5,bahut accha hi,3,14
ee872cd8-ccc0-4f7b-82d2-9724d31b4d56,Krishna Sahni,very good,4,good,1,4
dda63564-0b5e-4cce-9482-a1fa587489a8,Akash Mishra,slow and unsteady.,1,slow unsteady,2,13
d4ed5f99-4aa6-4bf4-b13c-20cd9791d6a2,Sachin Pathak,not working,2,working,1,7
ecf09211-304f-4258-97a8-24b57629a6c3,parimal patel,"extremely poor app, never able to book tatkal tickets, when I see 50+tickets available and while booking I am getting waiting tickets",1,extremely poor app never able book tatkal ticket see ticket available booking getting waiting ticket,15,100
ef81ce67-9b6c-4af4-b1bd-39fd41d10ba4,Nagarajan N,"What has happened to the App nowadays. Unable to login, app functioning erratically. I think IRCTC is forcing customer to use RailOne App.",1,happened app nowadays unable login app functioning erratically think irctc forcing customer use railone app,15,107
1d54098f-112b-4359-a553-be230694932b,umesh Kumar,technical issue,2,technical issue,2,15
d2f189e6-dd48-4347-8ba4-fd0c09838631,Amisha,"whenever I try to do something on this app , it's always gets glitch. like every time I have to wait just to do a simple ticket",1,whenever try something app always get glitch like every time wait simple ticket,13,79
5604f57a-201e-4630-a6c8-92e5f7feb61c,Prashant Gupta,"wallet balance cannot be transfer, also we are paying 10 rs extra with wallet . so what is the use of wallet user can directly pay with upi or other method. After adding balance there is no option of withdrawal",1,wallet balance cannot transfer also paying r extra wallet use wallet user directly pay upi method adding balance option withdrawal,20,130
6d281655-bba3-4f1a-a1c5-02e932e3adc3,ravikumar hivare,my application is not showing ch.sambhaji nagar station it's showing an error station code invalid,4,application showing chsambhaji nagar station showing error station code invalid,10,79
f7fc2b95-f3c8-46ca-9a33-e9ce4be5b9e6,bakiya lakshmi,very worst experience 😞 when I use to login it shows me invalid user...last time it works but now for emergency it won't accept it...need to update the app by government,1,worst experience use login show invalid userlast time work emergency wont accept itneed update app government,16,109
f5e751ba-1b7f-4695-9f82-52b23cb7e7af,Apashok B,सबसे खराब और बकवास aap in India.,1,aap india,2,9
fed447a0-4dbd-4f83-b98f-f64894342fcf,hitesh parmar,good,5,good,1,4
4d658ecb-1395-42ab-b444-57e071db19bf,Vinod Gaur,"जब भी मैं तत्काल टिकट बुक करने की कोशिश करता हूँ, साइट ""पहुँच योग्य नहीं"" दिखाती है और मुझे लॉग आउट कर देती है। जब तक मैं दोबारा लॉग इन करता हूँ, तब तक सारे टिकट गायब हो चुके होते हैं। कृपया सर्वर की क्षमता बढ़ाएँ ताकि यह बिना डाउन हुए भारी ट्रैफ़िक को संभाल सके। इसके अलावा, टिकट बुक न होने के बावजूद मेरे पैसे कट गए - बुकिंग फेल दिखा रहा है। इसलिए, कृपया, IRCTC से मेरी सच्ची विनती है कि इस समस्या का समाधान करें।",1,irctc,1,5
8a0170ba-486d-4281-82cd-b8f81879b227,Samiul Sk,Kiya software banaya Maqsood bhai,1,kiya software banaya maqsood bhai,5,33
38338757-b9d6-47c2-b27b-ed257a846298,Aman Khade,"Very slow app, sometimes payment got stuck so tickets don't get confirm. I don't know if someone got tatkal ticket by this app. Because in my case server crashes.",1,slow app sometimes payment got stuck ticket dont get confirm dont know someone got tatkal ticket app case server crash,20,118
ccfed83b-3a5b-497a-8312-622f28518135,Jitender Sharma,Tatkal Ticket book nahi hota hai saab dalal hai agent se karayo to double paise lete hai,1,tatkal ticket book nahi hota hai saab dalal hai agent se karayo double paisa lete hai,16,85
268d9191-4840-4ebd-8b60-d599601f97ba,Arvind Singh,Tatkal ke liye maha kharab app hai ye kabhi hoti hi nahi Tatkal ticket,1,tatkal ke liye maha kharab app hai ye kabhi hoti hi nahi tatkal ticket,14,70
259a6018-6b43-448c-9255-82b6c6acee7d,Faiyaz Ahmad,What a waste of money and time. Itna faltu application bna ke kaise khush ho skta hai koi railway minister.,1,waste money time itna faltu application bna ke kaise khush ho skta hai koi railway minister,16,91
ea24d8cb-928f-4dc7-b8ee-44fc2af19c42,tadvi vivek,very bad 😔 He throws it out at the last moment.,1,bad throw last moment,4,21
6c9ddf1c-8d58-4cd9-96d1-aaeca87427ea,vinayak pawar,worst app made in india,1,worst app made india,4,20
d5094452-1fe7-4ae2-86be-2fd0276b7991,Rahul Kumar,When I am trying to book Tatkal the freeze everytime One of the largest corruption in Railway,1,trying book tatkal freeze everytime one largest corruption railway,9,66
c1b6e03a-6779-4d02-9466-03342695d001,Abdul Wahid,good,3,good,1,4
d193faa7-4fb0-4577-9999-2b96550f10b3,Tapas Mohanty,"sabse ghatia gov.aap sir ji ,request yahna to business mat karo. lots of people depend on it. specially lower and middle class ,",1,sabse ghatia govaap sir ji request yahna business mat karo lot people depend specially lower middle class,17,105
1ae67b05-8027-4d93-9487-5656edb1eb47,Noksen Chang,cannot login,1,cannot login,2,12
3b784440-2e27-4160-9881-aceab0c8a8ac,Hardik Rankja,Jab bhi tatkal tikit book karvata hu payment ke option pe aake restart hojata hai dubara chalu karetahu tab tak sari seat book hojati hai,1,jab bhi tatkal tikit book karvata hu payment ke option pe aake restart hojata hai dubara chalu karetahu tab tak sari seat book hojati hai,25,137
227ddf3a-598b-4aa6-b3c2-a1bf9fbedca1,ROSHAN KUMAR,good,5,good,1,4
13abeba7-89e5-447a-8b1e-b129f4356686,Curious Mind,"Most Annoying app, always responds unable to process , don't show status of booked tickets , last transaction status . During tatkal booking always hangs and get normal after 5 to 10 minutes . Overall pathetic app worst experience 😞 . IRCTC APP IS SCAM AND FRAUD , NOT ALLOW TO BOOK TATKAL TICKET. 3RD CLASS PATHETIC APP",1,annoying app always responds unable process dont show status booked ticket last transaction status tatkal booking always hang get normal minute overall pathetic app worst experience irctc app scam fraud allow book tatkal ticket rd class pathetic app,38,249
a25effb5-c179-4f92-b773-21796b96eef7,Yash Yadav,The app won't open when you need it the most.,1,app wont open need,4,18
6dafc308-0fdd-485d-90a9-8deb5406e0df,mrinal das,bad bad bad,1,bad bad bad,3,11
53e136c8-2646-4270-a699-7d0d142f94ca,Rajeev Kumar,wrost services,1,wrost service,2,13
97c6867b-499e-487a-ab8b-c343f5936fa5,Ritik Kumar,very bad app for booking tatkal ticket,1,bad app booking tatkal ticket,5,29
afd4dcb0-e100-4e40-9647-da9f7247f65b,Sairamaraju,"Worst application, never works",1,worst application never work,4,28
7e0b177e-b2a2-4bca-a809-9c5b7cd39ebe,rakesh gupta,good,5,good,1,4
96da5131-8624-4682-bcad-f67d2977d114,Darshan Mohije,Very poor performance,1,poor performance,2,16
180716b8-61a6-4ff8-aad1-0235d91d41f4,Udayan Das,Fantastic,5,fantastic,1,9
444e77b4-fd32-4faa-aab9-3f2bb2654d45,Subham,na khulta h na chalta h,1,na khulta h na chalta h,6,23
2de126d0-23a3-42de-87d1-254afbe3504e,vasanti Awsare,"Hello! I think you guys need to do the better testing. there are so many issues while logging the user, agent login, even after trying to register a new user.. Performance needs to improve. Expecting to be the better fixes and proper UAT / Release testing before releasing to the production.",1,hello think guy need better testing many issue logging user agent login even trying register new user performance need improve expecting better fix proper uat release testing releasing production,29,195
81b411c5-48ce-465e-8473-6d7deb35b6bc,A Google user,Good,3,good,1,4
